ticket_id,date,time,requester_id,lab_location,issue_description,category,status,resolution_hrs,assigned_tech,resolution_notes
TKT-S24-1088,03/04/2024,13:54,S0***861,Carnahan Hall 214,IP conflict detected,Network,Closed,2.2,T. Amisha,Cable swap resolved signal issue.
TKT-S24-1089,02/01/2024,10:19,S0***922,Carnahan Hall 214,Account locked out,Account/Access,Closed,2.3,S. Davis,"Reset credentials, user verified access."
TKT-S24-1090,02/14/2024,12:15,S0***136,Academic Hall 110,IP conflict detected,Network,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-1091,02/01/2024,12:17,S0***725,Kent Library 101,Printer not connecting,Hardware,Closed,5.4,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-1092,04/01/2024,10:24,S0***638,Kent Library 102,Browser freezing,Software,Closed,4.4,M. Patel,"Reimaged workstation, software reinstalled."
TKT-S24-1093,02/05/2024,14:14,S0***319,Show Me Center Lab,Lab equipment request,Other,Closed,5.5,T. Amisha,"Password reset via AD, user confirmed login."
TKT-S24-1094,01/29/2024,15:15,S0***880,Carnahan Hall 214,Room booking question,Other,Closed,1.6,A. Johnson,"Cleared browser cache, issue resolved."
TKT-S24-1095,02/19/2024,10:37,S0***099,Show Me Center Lab,OS update loop,Software,Closed,3.6,R. Chen,"Replaced toner cartridge, tested print job."
TKT-S24-1096,02/23/2024,09:40,S0***419,Kent Library 102,Application crashing,Software,Closed,0.8,M. Patel,"Reset credentials, user verified access."
TKT-S24-1097,04/15/2024,10:03,S0***951,Kent Library 101,Keyboard unresponsive,Hardware,Closed,1.9,A. Johnson,"Reinstalled driver, confirmed working."
TKT-S24-1098,01/17/2024,15:31,S0***476,Carnahan Hall 214,Password reset,Account/Access,Closed,2.4,T. Amisha,"Reset credentials, user verified access."
TKT-S24-1099,03/11/2024,12:18,S0***435,Academic Hall 110,PC won't power on,Hardware,Closed,5.9,R. Chen,"Reimaged workstation, software reinstalled."
TKT-S24-1100,02/12/2024,10:16,S0***940,Kent Library 102,Keyboard unresponsive,Hardware,In Progress,3.4,R. Chen,"User unavailable, follow-up scheduled."
TKT-S24-1101,02/13/2024,12:42,S0***770,Kent Library 101,PC won't power on,Hardware,Closed,4.0,M. Patel,"Password reset via AD, user confirmed login."
TKT-S24-1102,02/12/2024,08:44,S0***368,Kent Library 102,Email access denied,Account/Access,Closed,1.9,S. Davis,"Cleared browser cache, issue resolved."
TKT-S24-1103,03/15/2024,11:28,S0***846,Academic Hall 110,DNS resolution error,Network,In Progress,4.3,T. Amisha,Escalated to senior tech for further diagnosis.
TKT-S24-1104,04/03/2024,16:45,S0***893,Carnahan Hall 214,OS update loop,Software,Open,,S. Davis,"Ticket submitted, pending assignment."
TKT-S24-1105,03/11/2024,08:32,S0***898,Show Me Center Lab,DNS resolution error,Network,Closed,4.9,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-1106,03/20/2024,14:24,S0***228,Kent Library 101,Software install failed,Software,Closed,5.7,M. Patel,"Reinstalled driver, confirmed working."
TKT-S24-1107,03/11/2024,10:42,S0***326,Academic Hall 110,OS update loop,Software,Closed,3.2,T. Amisha,"Updated network config, connectivity restored."
TKT-S24-1108,03/25/2024,13:32,S0***304,Carnahan Hall 214,Application crashing,Software,Closed,5.1,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-1109,03/05/2024,16:44,S0***939,Kent Library 101,License activation error,Software,Closed,3.7,A. Johnson,"Reinstalled driver, confirmed working."
TKT-S24-1110,02/02/2024,08:19,S0***676,Academic Hall 110,SSO failure,Account/Access,Closed,3.3,A. Johnson,"Reset credentials, user verified access."
TKT-S24-1111,01/19/2024,11:37,S0***626,Show Me Center Lab,Account locked out,Account/Access,Closed,5.0,T. Amisha,"Reinstalled driver, confirmed working."
TKT-S24-1112,03/21/2024,16:00,S0***284,Carnahan Hall 214,General IT inquiry,Other,Open,,M. Patel,"Ticket submitted, pending assignment."
TKT-S24-1113,01/23/2024,16:50,S0***762,Carnahan Hall 214,DNS resolution error,Network,Closed,0.9,M. Patel,"Updated network config, connectivity restored."
TKT-S24-1114,02/28/2024,08:58,S0***897,Kent Library 101,Application crashing,Software,Closed,2.9,A. Johnson,"Password reset via AD, user confirmed login."
TKT-S24-1115,03/06/2024,15:19,S0***815,Kent Library 102,General IT inquiry,Other,Open,,R. Chen,"Ticket submitted, pending assignment."
TKT-S24-1116,02/06/2024,14:32,S0***145,Academic Hall 110,Browser freezing,Software,Closed,2.2,A. Johnson,"Updated network config, connectivity restored."
TKT-S24-1117,01/15/2024,12:22,S0***243,Carnahan Hall 214,Keyboard unresponsive,Hardware,Closed,4.5,T. Amisha,"Password reset via AD, user confirmed login."
